fname,created_dttm
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191104_120350.JPG,2019-11-04T12:03:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191105_115847.JPG,2019-11-05T11:58:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191106_115845.JPG,2019-11-06T11:58:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191107_115842.JPG,2019-11-07T11:58:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191108_115839.JPG,2019-11-08T11:58:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191109_120336.JPG,2019-11-09T12:03:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191110_115833.JPG,2019-11-10T11:58:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191111_115831.JPG,2019-11-11T11:58:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191112_115828.JPG,2019-11-12T11:58:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191114_115822.JPG,2019-11-14T11:58:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191115_115819.JPG,2019-11-15T11:58:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191116_115817.JPG,2019-11-16T11:58:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191117_120314.JPG,2019-11-17T12:03:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191118_115811.JPG,2019-11-18T11:58:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191118_115825.JPG,2019-11-13T11:58:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191119_115808.JPG,2019-11-19T11:58:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191120_115805.JPG,2019-11-20T11:58:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191121_120503.JPG,2019-11-21T12:05:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191122_120001.JPG,2019-11-22T12:00:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191123_115958.JPG,2019-11-23T11:59:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191124_115955.JPG,2019-11-24T11:59:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191125_115952.JPG,2019-11-25T11:59:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191126_120450.JPG,2019-11-26T12:04:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191127_120447.JPG,2019-11-27T12:04:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191128_115944.JPG,2019-11-28T11:59:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191129_120441.JPG,2019-11-29T12:04:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191130_115938.JPG,2019-11-30T11:59:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191201_115936.JPG,2019-12-01T11:59:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191202_115933.JPG,2019-12-02T11:59:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191203_115930.JPG,2019-12-03T11:59:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191204_115927.JPG,2019-12-04T11:59:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191205_115924.JPG,2019-12-05T11:59:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191206_115922.JPG,2019-12-06T11:59:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191207_120419.JPG,2019-12-07T12:04:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191208_115916.JPG,2019-12-08T11:59:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191209_115913.JPG,2019-12-09T11:59:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191210_115910.JPG,2019-12-10T11:59:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191211_115908.JPG,2019-12-11T11:59:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191212_115905.JPG,2019-12-12T11:59:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191213_115902.JPG,2019-12-13T11:59:03Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191214_115859.JPG,2019-12-14T11:59:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191216_120354.JPG,2019-12-16T12:03:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191217_115851.JPG,2019-12-17T11:58:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191218_115848.JPG,2019-12-18T11:58:49Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191219_120345.JPG,2019-12-19T12:03:46Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191220_115843.JPG,2019-12-20T11:58:43Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191221_115840.JPG,2019-12-21T11:58:40Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191222_115837.JPG,2019-12-22T11:58:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191223_120334.JPG,2019-12-23T12:03:35Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191224_115832.JPG,2019-12-24T11:58:32Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191225_115829.JPG,2019-12-25T11:58:29Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191226_115826.JPG,2019-12-26T11:58:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191227_115823.JPG,2019-12-27T11:58:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191228_115820.JPG,2019-12-28T11:58:21Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191229_115818.JPG,2019-12-29T11:58:18Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191230_115815.JPG,2019-12-30T11:58:15Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20191231_115812.JPG,2019-12-31T11:58:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200316_120001.JPG,2020-03-16T12:00:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200317_115959.JPG,2020-03-17T11:59:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200318_115956.JPG,2020-03-18T11:59:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200319_115953.JPG,2020-03-19T11:59:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200320_115950.JPG,2020-03-20T11:59:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200321_115948.JPG,2020-03-21T11:59:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200322_115945.JPG,2020-03-22T11:59:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200323_115942.JPG,2020-03-23T11:59:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200324_115939.JPG,2020-03-24T11:59:40Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200325_115936.JPG,2020-03-25T11:59:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200326_115934.JPG,2020-03-26T11:59:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200327_115931.JPG,2020-03-27T11:59:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200328_115928.JPG,2020-03-28T11:59:29Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200329_115925.JPG,2020-03-29T11:59:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200330_115923.JPG,2020-03-30T11:59:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200331_115920.JPG,2020-03-31T11:59:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200401_115917.JPG,2020-04-01T11:59:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200402_115914.JPG,2020-04-02T11:59:15Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200403_115911.JPG,2020-04-03T11:59:12Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200404_115909.JPG,2020-04-04T11:59:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200405_115906.JPG,2020-04-05T11:59:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200406_115903.JPG,2020-04-06T11:59:03Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200407_115900.JPG,2020-04-07T11:59:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200408_115857.JPG,2020-04-08T11:58:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200409_115855.JPG,2020-04-09T11:58:55Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200410_115852.JPG,2020-04-10T11:58:52Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200411_115849.JPG,2020-04-11T11:58:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200412_115846.JPG,2020-04-12T11:58:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200413_115844.JPG,2020-04-13T11:58:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200414_115841.JPG,2020-04-14T11:58:41Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200415_115838.JPG,2020-04-15T11:58:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200416_115835.JPG,2020-04-16T11:58:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200417_115832.JPG,2020-04-17T11:58:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200418_115830.JPG,2020-04-18T11:58:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200419_115827.JPG,2020-04-19T11:58:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200420_115824.JPG,2020-04-20T11:58:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200421_115821.JPG,2020-04-21T11:58:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200422_115819.JPG,2020-04-22T11:58:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200423_120316.JPG,2020-04-23T12:03:16Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200424_120313.JPG,2020-04-24T12:03:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200425_115810.JPG,2020-04-25T11:58:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200426_115807.JPG,2020-04-26T11:58:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200427_115805.JPG,2020-04-27T11:58:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200428_115802.JPG,2020-04-28T11:58:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200429_120000.JPG,2020-04-29T12:00:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200430_115957.JPG,2020-04-30T11:59:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200501_115954.JPG,2020-05-01T11:59:55Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200502_115952.JPG,2020-05-02T11:59:52Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200503_115949.JPG,2020-05-03T11:59:49Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200504_115946.JPG,2020-05-04T11:59:46Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200505_115943.JPG,2020-05-05T11:59:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200506_115940.JPG,2020-05-06T11:59:41Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200507_115938.JPG,2020-05-07T11:59:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200508_115935.JPG,2020-05-08T11:59:35Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200509_115932.JPG,2020-05-09T11:59:32Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200510_115929.JPG,2020-05-10T11:59:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200511_115926.JPG,2020-05-11T11:59:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200512_115924.JPG,2020-05-12T11:59:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200513_115921.JPG,2020-05-13T11:59:21Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200514_115918.JPG,2020-05-14T11:59:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200515_115915.JPG,2020-05-15T11:59:16Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200516_120413.JPG,2020-05-16T12:04:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200517_115910.JPG,2020-05-17T11:59:10Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200518_115907.JPG,2020-05-18T11:59:07Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200519_120404.JPG,2020-05-19T12:04:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200520_115901.JPG,2020-05-20T11:59:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200521_115858.JPG,2020-05-21T11:58:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200522_115856.JPG,2020-05-22T11:58:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200523_115853.JPG,2020-05-23T11:58:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200524_115850.JPG,2020-05-24T11:58:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200525_120347.JPG,2020-05-25T12:03:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200526_115844.JPG,2020-05-26T11:58:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200527_115842.JPG,2020-05-27T11:58:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200528_120339.JPG,2020-05-28T12:03:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200529_115836.JPG,2020-05-29T11:58:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200530_115833.JPG,2020-05-30T11:58:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200531_115830.JPG,2020-05-31T11:58:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200601_115828.JPG,2020-06-01T11:58:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200602_115825.JPG,2020-06-02T11:58:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200603_115822.JPG,2020-06-03T11:58:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200604_115819.JPG,2020-06-04T11:58:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200605_115816.JPG,2020-06-05T11:58:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200606_115814.JPG,2020-06-06T11:58:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200607_115811.JPG,2020-06-07T11:58:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200608_115808.JPG,2020-06-08T11:58:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200609_115805.JPG,2020-06-09T11:58:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200610_115802.JPG,2020-06-10T11:58:03Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200611_120000.JPG,2020-06-11T12:00:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200612_120458.JPG,2020-06-12T12:04:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200613_115955.JPG,2020-06-13T11:59:55Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200614_115952.JPG,2020-06-14T11:59:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200615_120449.JPG,2020-06-15T12:04:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200616_120446.JPG,2020-06-16T12:04:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200617_120443.JPG,2020-06-17T12:04:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200618_120441.JPG,2020-06-18T12:04:41Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200619_120438.JPG,2020-06-19T12:04:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200620_115935.JPG,2020-06-20T11:59:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200621_120432.JPG,2020-06-21T12:04:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200622_120430.JPG,2020-06-22T12:04:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200623_120427.JPG,2020-06-23T12:04:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200624_115924.JPG,2020-06-24T11:59:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200625_120421.JPG,2020-06-25T12:04:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200626_120418.JPG,2020-06-26T12:04:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200627_115915.JPG,2020-06-27T11:59:16Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200628_115913.JPG,2020-06-28T11:59:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200629_120410.JPG,2020-06-29T12:04:10Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200630_115907.JPG,2020-06-30T11:59:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200701_115904.JPG,2020-07-01T11:59:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200702_115901.JPG,2020-07-02T11:59:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200703_115859.JPG,2020-07-03T11:58:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200704_120356.JPG,2020-07-04T12:03:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200705_115853.JPG,2020-07-05T11:58:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200706_120350.JPG,2020-07-06T12:03:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200707_120347.JPG,2020-07-07T12:03:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200708_120345.JPG,2020-07-08T12:03:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200709_120342.JPG,2020-07-09T12:03:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200710_115839.JPG,2020-07-10T11:58:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200711_115836.JPG,2020-07-11T11:58:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200712_120333.JPG,2020-07-12T12:03:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200713_115831.JPG,2020-07-13T11:58:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200714_115828.JPG,2020-07-14T11:58:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200715_115825.JPG,2020-07-15T11:58:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200716_115822.JPG,2020-07-16T11:58:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200717_115819.JPG,2020-07-17T11:58:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200718_115817.JPG,2020-07-18T11:58:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200719_115814.JPG,2020-07-19T11:58:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200720_115811.JPG,2020-07-20T11:58:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200721_115808.JPG,2020-07-21T11:58:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200722_115805.JPG,2020-07-22T11:58:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200723_120504.JPG,2020-07-23T12:05:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200724_120501.JPG,2020-07-24T12:05:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200725_115958.JPG,2020-07-25T11:59:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200726_115955.JPG,2020-07-26T11:59:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200727_120452.JPG,2020-07-27T12:04:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200728_120449.JPG,2020-07-28T12:04:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200729_115947.JPG,2020-07-29T11:59:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200730_115944.JPG,2020-07-30T11:59:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200731_115941.JPG,2020-07-31T11:59:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200801_115938.JPG,2020-08-01T11:59:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200802_115936.JPG,2020-08-02T11:59:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200803_120433.JPG,2020-08-03T12:04:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200804_115930.JPG,2020-08-04T11:59:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200805_115927.JPG,2020-08-05T11:59:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200806_115924.JPG,2020-08-06T11:59:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200807_115922.JPG,2020-08-07T11:59:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200808_115919.JPG,2020-08-08T11:59:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200809_115916.JPG,2020-08-09T11:59:16Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200810_115913.JPG,2020-08-10T11:59:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200811_115910.JPG,2020-08-11T11:59:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200812_120407.JPG,2020-08-12T12:04:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200813_115905.JPG,2020-08-13T11:59:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200814_120402.JPG,2020-08-14T12:04:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200815_120359.JPG,2020-08-15T12:04:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200816_120356.JPG,2020-08-16T12:03:57Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200817_115854.JPG,2020-08-17T11:58:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200818_115851.JPG,2020-08-18T11:58:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200819_120348.JPG,2020-08-19T12:03:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W2/Hbwtr_w2_20200820_115845.JPG,2020-08-20T11:58:46Z
